@RELATION 6000 
  
@ATTRIBUTE appCatergry  {social_contact,navigation,message,game}  
@ATTRIBUTE time   numeric  
@ATTRIBUTE latitude  numeric  
@ATTRIBUTE longitude   numeric 
@ATTRIBUTE permission   {location,contact,phone,microphone} 
@ATTRIBUTE class {true,false}  

@DATA
message,15,38.62,105.7,contact,false
message,24,38.2,109.96,phone,false
message,23,37.31,109.06,microphone,true
social_contact,19,38.2,105.07,location,true
game,13,37.41,109.35,contact,false
game,21,38.4,109.97,phone,false
game,16,38.48,105.74,microphone,true
navigation,17,36.13,108.87,phone,false
message,20,36.49,107.6,location,true
message,17,37.57,107.97,microphone,true
message,21,38.62,105.28,microphone,true
game,13,39.77,108.51,location,true
social_contact,16,38.39,106.7,contact,false
game,17,36.72,109.25,contact,false
navigation,16,36.24,109.48,phone,false
message,20,39.51,105.65,location,true
social_contact,14,37.81,106.68,location,true
navigation,12,36.67,107.16,microphone,true
message,23,37.15,108.07,contact,false
game,24,36.06,108.4,microphone,true
message,22,38.86,105.98,contact,false
game,20,36.23,106.97,contact,false
message,20,37.26,109.09,contact,false
message,21,37.48,107.93,phone,false
message,15,37.65,107.91,phone,false
social_contact,13,39.66,106.26,location,true
navigation,17,38.44,108.35,location,true
message,22,37.65,109.3,phone,false
game,17,39.2,108.14,contact,false
navigation,15,37.0,109.81,contact,false
game,22,38.03,108.57,contact,false
message,19,38.62,107.43,phone,false
message,22,37.45,107.94,phone,false
navigation,12,39.47,108.39,phone,false
navigation,19,38.94,107.59,contact,false
navigation,18,36.86,107.24,contact,false
game,17,38.64,108.72,contact,false
message,16,36.14,109.84,microphone,true
social_contact,24,39.04,109.21,contact,false
message,19,36.94,108.46,location,true
message,16,39.33,106.37,contact,false
game,15,37.92,108.32,contact,false
social_contact,13,36.52,109.99,phone,false
social_contact,18,39.9,109.27,phone,false
message,22,39.95,108.58,location,true
game,18,36.54,108.2,phone,false
game,17,37.75,105.06,contact,false
navigation,20,38.5,108.54,microphone,true
navigation,18,37.68,105.23,location,true
navigation,13,39.02,107.76,microphone,true
social_contact,12,37.34,108.13,phone,false
social_contact,22,37.09,109.37,microphone,true
message,23,39.66,107.55,phone,false
game,21,37.11,108.17,microphone,true
navigation,15,36.02,107.61,phone,false
social_contact,17,38.82,109.9,microphone,true
navigation,12,38.41,106.3,contact,false
social_contact,18,36.31,108.25,phone,false
message,15,36.79,106.09,contact,false
game,20,36.53,106.31,microphone,true
message,18,39.89,106.27,contact,false
game,14,36.05,106.86,location,true
game,20,39.69,105.05,phone,false
game,20,37.84,108.92,phone,false
game,18,37.05,107.16,phone,false
game,24,38.36,109.72,contact,false
social_contact,16,37.0,107.82,contact,false
social_contact,16,37.17,106.9,microphone,true
message,19,36.48,108.76,contact,false
game,17,37.61,107.86,microphone,true
social_contact,23,39.77,107.31,contact,false
social_contact,21,39.33,107.99,microphone,true
navigation,21,38.27,106.93,contact,false
navigation,19,38.34,106.23,contact,false
game,15,36.39,109.3,contact,false
game,17,37.4,105.29,location,true
message,23,39.27,108.18,contact,false
game,20,37.86,105.87,phone,false
game,24,39.25,106.46,contact,false
navigation,18,39.25,105.76,location,true
game,15,37.47,109.68,phone,false
navigation,20,36.38,105.83,contact,false
social_contact,22,37.8,105.41,contact,false
message,21,36.18,107.88,phone,false
game,13,39.78,108.7,microphone,true
navigation,20,38.79,108.99,phone,false
game,15,39.21,107.81,phone,false
navigation,16,36.42,107.53,phone,false
social_contact,15,36.53,109.09,contact,false
message,24,37.44,107.31,contact,false
message,22,36.67,109.04,location,true
game,15,37.14,106.37,microphone,true
social_contact,13,36.1,109.03,contact,false
social_contact,14,39.19,105.55,location,true
game,19,39.94,109.8,microphone,true
navigation,13,36.91,105.25,contact,false
message,22,37.06,107.52,phone,false
message,20,39.17,108.04,contact,false
message,20,38.54,105.76,phone,false
message,13,38.26,105.05,phone,false
navigation,12,37.42,107.22,phone,false
social_contact,21,38.43,106.13,microphone,true
message,20,36.63,106.16,phone,false
message,12,37.94,105.1,location,true
navigation,13,38.48,105.8,location,true
game,14,37.39,109.21,contact,false
game,23,36.5,105.85,contact,false
social_contact,16,39.76,108.36,location,true
message,22,36.06,107.37,location,true
game,23,37.4,107.12,location,true
message,15,36.55,107.62,contact,false
game,21,37.55,107.66,phone,false
message,14,39.6,107.28,location,true
message,22,37.65,107.9,microphone,true
navigation,12,39.17,105.5,location,true
game,18,39.4,108.47,location,true
game,15,37.45,106.93,microphone,true
social_contact,12,38.55,107.47,phone,false
game,12,38.9,108.67,phone,false
social_contact,12,37.47,105.47,location,true
social_contact,21,37.67,107.08,location,true
game,22,39.24,105.24,location,true
message,21,37.28,108.95,contact,false
message,18,38.14,108.46,microphone,true
navigation,21,37.55,106.31,microphone,true
message,22,36.54,105.0,phone,false
navigation,24,37.89,105.76,microphone,true
social_contact,18,38.2,109.17,contact,false
message,16,36.81,106.31,phone,false
game,13,36.59,108.74,contact,false
social_contact,14,37.51,105.11,contact,false
message,24,39.32,108.86,contact,false
game,20,39.13,106.85,microphone,true
message,20,37.71,105.64,location,true
message,20,39.85,105.64,phone,false
message,20,39.46,106.34,microphone,true
message,16,37.91,107.67,microphone,true
social_contact,17,38.45,109.18,location,true
social_contact,22,36.31,105.76,location,true
message,15,39.18,109.18,phone,false
social_contact,16,39.19,105.98,location,true
social_contact,13,37.97,105.93,contact,false
message,23,37.6,106.42,location,true
navigation,14,37.57,108.32,location,true
game,17,37.83,108.99,microphone,true
game,18,39.97,107.02,contact,false
game,20,36.57,107.58,contact,false
game,13,36.46,106.41,location,true
game,16,38.59,106.14,location,true
social_contact,16,38.76,105.47,microphone,true
social_contact,14,37.9,109.03,contact,false
navigation,23,39.82,107.28,contact,false
social_contact,14,37.67,105.27,contact,false
game,14,38.69,107.82,contact,false
game,22,38.66,109.93,location,true
game,17,36.79,106.48,location,true
message,13,36.39,108.17,contact,false
message,12,38.93,108.75,phone,false
game,22,36.6,109.83,phone,false
navigation,20,37.41,107.6,contact,false
social_contact,16,37.97,107.51,contact,false
message,15,39.9,106.18,location,true
message,13,38.28,105.04,contact,false
social_contact,18,36.84,106.57,microphone,true
navigation,23,38.99,107.64,phone,false
game,19,37.12,108.24,microphone,true
message,16,39.43,107.89,phone,false
game,12,37.33,108.82,phone,false
game,14,38.96,108.75,location,true
social_contact,16,39.61,105.1,phone,false
game,22,39.38,107.1,location,true
game,20,38.04,109.38,microphone,true
game,21,39.9,108.91,phone,false
navigation,15,36.93,105.72,microphone,true
message,15,39.65,105.96,phone,false
game,16,37.98,106.9,phone,false
game,17,37.02,107.33,microphone,true
social_contact,14,38.96,105.68,contact,false
game,21,39.4,106.87,phone,false
social_contact,18,38.96,106.72,contact,false
game,15,39.78,109.88,contact,false
social_contact,18,37.75,109.59,microphone,true
game,24,37.8,106.31,location,true
game,22,36.0,109.94,contact,false
navigation,18,39.63,106.41,phone,false
game,16,38.74,108.93,location,true
navigation,24,38.34,108.74,location,true
message,12,37.25,105.95,phone,false
social_contact,13,36.26,107.21,contact,false
message,19,38.8,106.12,contact,false
game,20,36.88,106.57,phone,false
game,15,37.91,107.07,location,true
social_contact,17,36.59,106.28,contact,false
navigation,24,36.43,108.6,location,true
social_contact,23,36.02,107.08,contact,false
navigation,16,38.77,106.67,location,true
game,19,36.73,108.9,microphone,true
game,21,39.84,107.22,phone,false
social_contact,17,37.17,106.98,microphone,true
navigation,20,37.9,105.43,phone,false
social_contact,16,37.38,106.44,contact,false
game,13,39.26,107.92,phone,false
navigation,18,39.17,107.03,phone,false
navigation,13,39.89,106.07,phone,false
social_contact,13,36.59,107.9,contact,false
social_contact,16,37.14,109.76,contact,false
message,20,39.47,109.53,contact,false
social_contact,16,38.44,109.58,microphone,true
social_contact,22,39.49,105.07,contact,false
social_contact,14,37.6,107.44,contact,false
navigation,15,39.63,106.92,location,true
message,12,39.43,109.32,microphone,true
message,21,39.25,109.79,microphone,true
social_contact,14,38.78,107.87,location,true
message,21,39.22,105.23,phone,false
navigation,16,39.53,109.89,location,true
navigation,21,38.93,108.38,contact,false
message,20,37.45,106.71,microphone,true
social_contact,21,38.93,107.28,microphone,true
game,17,36.21,107.32,microphone,true
game,23,39.4,108.85,phone,false
navigation,13,38.13,108.97,phone,false
social_contact,22,36.95,107.01,contact,false
message,14,36.06,106.07,microphone,true
message,23,39.54,109.35,contact,false
navigation,22,39.71,105.05,contact,false
message,19,38.28,109.86,phone,false
navigation,19,39.3,108.04,location,true
navigation,13,36.76,106.95,microphone,true
social_contact,20,36.02,107.63,phone,false
message,22,39.08,109.73,microphone,true
social_contact,23,39.43,105.45,location,true
message,20,36.98,105.72,phone,false
message,17,37.36,106.27,location,true
social_contact,18,38.21,108.31,microphone,true
navigation,24,36.59,105.78,contact,false
message,13,37.16,106.6,phone,false
game,21,39.4,105.08,contact,false
message,16,36.04,106.81,contact,false
navigation,21,37.33,109.25,phone,false
game,14,36.28,107.49,location,true
game,22,37.86,105.38,contact,false
game,14,37.47,105.18,microphone,true
social_contact,14,38.6,107.93,microphone,true
game,23,37.17,109.07,location,true
message,17,37.13,108.06,microphone,true
navigation,14,36.81,105.15,phone,false
game,19,37.35,109.05,location,true
message,15,37.41,107.04,microphone,true
game,16,38.05,105.13,contact,false
game,21,36.7,109.57,location,true
game,24,39.96,105.56,contact,false
navigation,17,36.62,109.37,contact,false
navigation,12,37.53,105.59,location,true
message,21,38.09,105.76,microphone,true
social_contact,14,39.81,108.99,contact,false
navigation,13,36.81,107.17,phone,false
message,20,37.47,106.47,contact,false
navigation,14,39.74,107.72,phone,false
social_contact,22,38.6,108.57,contact,false
social_contact,15,36.1,105.23,location,true
navigation,16,38.14,106.62,location,true
social_contact,13,36.95,108.82,location,true
message,14,38.11,108.55,phone,false
navigation,23,38.85,108.17,location,true
game,16,37.81,106.42,phone,false
social_contact,17,39.25,108.93,microphone,true
navigation,18,36.07,106.62,microphone,true
game,18,38.42,106.73,contact,false
social_contact,13,39.31,105.37,phone,false
message,21,37.39,107.29,location,true
message,18,37.92,108.48,location,true
navigation,16,37.89,109.07,location,true
game,22,38.87,105.33,microphone,true
game,17,38.86,106.34,phone,false
navigation,17,37.7,105.42,contact,false
social_contact,15,36.02,108.85,phone,false
social_contact,18,36.56,107.42,contact,false
navigation,24,36.6,107.96,contact,false
social_contact,21,38.58,105.75,microphone,true
social_contact,19,36.27,107.91,location,true
social_contact,17,38.11,108.61,phone,false
social_contact,19,39.9,105.26,location,true
navigation,22,39.14,107.72,phone,false
game,16,38.5,107.52,phone,false
game,20,36.04,105.31,microphone,true
game,13,38.05,106.07,location,true
message,18,36.43,109.77,phone,false
game,17,39.47,107.12,location,true
game,13,37.44,108.24,microphone,true
game,15,37.46,105.28,contact,false
navigation,20,38.63,109.23,microphone,true
navigation,12,38.93,107.32,contact,false
message,16,39.01,105.71,location,true
message,13,37.24,105.24,location,true
message,21,37.98,105.35,location,true
social_contact,19,38.25,108.74,contact,false
social_contact,21,39.29,109.98,microphone,true
navigation,16,38.31,105.81,phone,false
message,12,39.23,107.91,phone,false
social_contact,17,39.67,105.84,contact,false
message,19,39.69,109.5,location,true
navigation,14,37.95,105.67,contact,false
game,15,36.04,106.2,microphone,true
navigation,17,36.75,105.24,contact,false
navigation,14,38.87,107.49,location,true
social_contact,22,36.89,105.91,location,true
social_contact,18,36.25,105.89,microphone,true
social_contact,14,38.85,109.71,phone,false
message,14,38.08,107.86,contact,false
navigation,23,37.52,108.88,phone,false
social_contact,18,38.73,108.97,phone,false
message,16,37.41,108.25,location,true
social_contact,22,36.66,106.97,microphone,true
navigation,20,36.33,105.13,phone,false
social_contact,18,36.39,106.52,microphone,true
social_contact,13,37.5,107.36,contact,false
social_contact,12,39.78,108.07,contact,false
game,17,39.65,107.3,phone,false
message,15,38.04,106.21,location,true
message,15,38.02,105.49,phone,false
navigation,16,39.06,108.15,microphone,true
message,15,39.3,106.78,phone,false
message,24,38.32,107.41,location,true
navigation,24,37.27,107.14,contact,false
game,16,36.72,105.94,location,true
social_contact,19,39.64,109.72,microphone,true
social_contact,12,38.35,105.37,microphone,true
social_contact,23,37.94,108.0,microphone,true
social_contact,14,38.57,107.21,phone,false
navigation,21,37.89,106.2,location,true
social_contact,18,36.74,109.54,location,true
message,17,38.99,108.38,contact,false
message,19,36.27,109.33,microphone,true
social_contact,24,38.45,105.25,location,true
social_contact,13,36.12,108.64,contact,false
navigation,12,39.3,106.74,contact,false
game,14,36.76,106.27,location,true
navigation,14,37.91,108.75,location,true
message,16,36.67,106.33,microphone,true
navigation,12,36.23,108.21,microphone,true
game,15,37.34,106.14,phone,false
message,15,38.83,108.32,phone,false
message,17,38.94,108.61,phone,false
navigation,19,36.55,105.6,location,true
game,20,38.62,106.39,location,true
navigation,21,36.17,105.82,phone,false
message,22,36.27,107.72,microphone,true
navigation,20,37.67,109.83,location,true
navigation,21,36.91,108.62,microphone,true
social_contact,17,37.91,107.61,phone,false
social_contact,22,36.17,109.2,phone,false
navigation,12,36.95,109.86,phone,false
navigation,18,36.12,108.4,microphone,true
message,22,36.14,107.47,location,true
game,13,37.96,108.1,phone,false
social_contact,20,37.64,107.56,phone,false
social_contact,13,38.26,105.83,microphone,true
message,13,39.4,105.47,microphone,true
navigation,19,38.69,109.74,microphone,true
social_contact,12,37.48,107.94,phone,false
navigation,17,36.92,109.03,contact,false
social_contact,15,39.61,109.71,location,true
message,12,36.76,105.11,microphone,true
message,15,39.21,107.77,contact,false
game,12,38.22,107.64,location,true
navigation,14,38.04,105.41,contact,false
game,14,37.98,105.23,location,true
navigation,15,36.52,109.88,microphone,true
social_contact,20,37.9,105.64,location,true
social_contact,21,37.75,106.4,phone,false
game,24,37.03,106.14,location,true
game,20,38.34,106.92,microphone,true
social_contact,21,39.23,109.03,microphone,true
social_contact,20,36.99,107.22,location,true
navigation,18,39.69,108.42,location,true
navigation,12,36.9,105.88,location,true
navigation,20,36.67,108.4,microphone,true
navigation,17,38.57,106.94,phone,false
social_contact,20,37.08,105.54,contact,false
navigation,16,38.15,107.0,location,true
